sn_name,z,z_frame,mu,mu_source,mu_err,m_b_corr,m_b_corr_err,host_logmass,host_logmass_err,ra,dec,vpec,is_calibrator
13354,0.15654,CMB,39.2087,SH0ES,0.210288,19.9557,0.208548,10.472,0.07,27.5648,-0.8873,-43.6478,0
19940,0.15591,CMB,38.9704,SH0ES,0.179204,19.7174,0.177159,9.91499,,315.393,-0.2685,-26.2108,0
18030,0.15518,CMB,39.3994,SH0ES,0.175858,20.1464,0.173773,9.658,0.041,4.933,-0.4001,-46.4317,0
16116,0.15509,CMB,39.278,SH0ES,0.157843,20.025,0.155517,9.52,0.081,355.302,-1.1058,-43.8881,0
1580,0.18216,CMB,39.5259,SH0ES,0.149858,20.2729,0.147406,10.75,0.04,45.3231,-0.6441,-33.4115,0
15453,0.18243,CMB,39.7821,SH0ES,0.177319,20.5291,0.175251,8.989,0.147,319.668,-1.0243,-24.5658,0
21062,0.13729,CMB,39.3511,SH0ES,0.230391,20.0981,0.228804,8.95999,0.081,333.432,0.3963,-42.0794,0
17391,0.18345,CMB,39.5995,SH0ES,0.294191,20.3465,0.29295,7.0,,347.552,-0.9314,-36.6158,0
1327978,0.20699,CMB,39.9225,SH0ES,0.279831,20.6695,0.278525,11.313,0.4135,8.28,-44.1402,19.8793,0
15872,0.20549,CMB,39.8126,SH0ES,0.174944,20.5596,0.172847,9.66,0.089,36.7225,-0.3278,-33.3921,0
17801,0.20515,CMB,40.1661,SH0ES,0.227714,20.9131,0.226108,11.4,0.086,316.093,-0.898,-20.5789,0
110033,0.20471,CMB,39.8427,SH0ES,0.202322,20.5897,0.200513,10.063,0.237,34.9031,-3.5292,-30.1981,0
18965,0.20454,CMB,39.8809,SH0ES,0.160012,20.6279,0.157717,10.63,0.11,13.5091,1.069,-38.883,0
15901,0.20368,CMB,39.9041,SH0ES,0.171481,20.6511,0.169342,9.969,0.085,31.9763,-0.5354,-34.6708,0
7243,0.20323,CMB,39.9335,SH0ES,0.216127,20.6805,0.214434,9.225,0.111,328.079,0.4719,-28.341,0
16032,0.20318,CMB,39.9277,SH0ES,0.173799,20.6747,0.171689,7.0,,44.0692,-0.4108,-31.2577,0
15203,0.20314,CMB,39.8822,SH0ES,0.166845,20.6292,0.164646,10.219,0.069,15.7347,0.1831,-37.9901,0
14212,0.20308,CMB,39.9658,SH0ES,0.146626,20.7128,0.144119,10.497,0.105,330.47,1.045,-30.0683,0
6780,0.20268,CMB,39.8373,SH0ES,0.184965,20.5843,0.182984,11.272,0.08,328.069,0.2671,-28.1561,0
19913,0.20237,CMB,39.9949,SH0ES,0.159703,20.7419,0.157404,10.051,0.087,333.763,-0.3413,-29.856,0
13152,0.20216,CMB,39.6184,SH0ES,0.198124,20.3654,0.196276,9.387,0.096,7.0521,0.118,-38.1187,0
590002,0.20139,CMB,39.8575,SH0ES,0.216953,20.6045,0.215266,11.269,0.049,149.545,0.8783,27.5615,0
370308,0.20074,CMB,39.7672,SH0ES,0.316127,20.5142,0.314972,11.239,0.037,131.317,43.3857,-33.121,0
470232,0.20068,CMB,39.9838,SH0ES,0.252956,20.7308,0.251511,9.737,0.228,129.546,45.2023,-35.8354,0
19101,0.20062,CMB,39.6837,SH0ES,0.194976,20.4307,0.193097,7.0,,7.9727,0.1383,-38.4237,0
560150,0.19957,CMB,39.8965,SH0ES,0.17155,20.6435,0.169412,11.458,0.0555,333.961,1.2276,-32.2034,0
500504,0.19948,CMB,39.6764,SH0ES,0.246154,20.4234,0.244669,11.075,0.0845,212.459,53.4778,-34.1516,0
15201,0.20736,CMB,40.316,SH0ES,0.333666,21.063,0.332572,11.312,0.09,337.519,0.0036,-31.1136,0
1283373,0.20754,CMB,40.0725,SH0ES,0.148972,20.8195,0.146505,10.231,0.0175,54.9467,-26.7304,6.1102,0
20376,0.20831,CMB,39.7299,SH0ES,0.272182,20.4769,0.270839,10.717,0.12,319.396,-0.5239,-22.4733,0
1257366,0.21137,CMB,40.1415,SH0ES,0.266119,20.8885,0.264746,10.965,0.134,53.8996,-26.9693,5.9062,0
1249851,0.21511,CMB,39.8825,SH0ES,0.477887,20.6295,0.477123,11.303,0.016,55.218,-29.4,9.2775,0
110567,0.21442,CMB,40.0179,SH0ES,0.298904,20.7649,0.297682,11.403,0.006,52.7131,-26.46,4.7606,0
6933,0.21383,CMB,39.8874,SH0ES,0.197488,20.6344,0.195634,7.0,,11.3517,1.0756,-37.5118,0
8495,0.21353,CMB,40.0084,SH0ES,0.19033,20.7554,0.188405,11.034,0.063,335.261,-0.7482,-28.6867,0
13305,0.21339,CMB,40.0218,SH0ES,0.16528,20.7688,0.16306,10.055,0.073,331.1,0.6912,-28.7085,0
18927,0.21214,CMB,39.9374,SH0ES,0.243726,20.6844,0.242226,11.5,0.005,46.6825,-0.754,-28.8368,0
17811,0.21186,CMB,39.9136,SH0ES,0.194498,20.6606,0.192614,7.0,,12.8787,-0.9474,-35.4819,0
7847,0.2116,CMB,39.9676,SH0ES,0.230498,20.7146,0.228911,10.696,0.124,32.4599,-0.0618,-34.0422,0
18940,0.21099,CMB,39.9552,SH0ES,0.163264,20.7022,0.161016,10.226,0.077,10.349,0.412,-37.2132,0
15467,0.20847,CMB,39.8758,SH0ES,0.146778,20.6228,0.144273,10.43,0.044,320.02,-0.1774,-23.1925,0
14157,0.21083,CMB,39.806,SH0ES,0.155718,20.553,0.153359,11.127,0.062,51.1367,1.0224,-29.2394,0
460105,0.21071,CMB,39.9632,SH0ES,0.223017,20.7102,0.221376,11.5,0.037,129.37,44.0453,-33.2442,0
19149,0.21023,CMB,39.4543,SH0ES,0.186032,20.2013,0.184063,9.612,0.088,31.46,-0.3319,-34.0992,0
550154,0.21003,CMB,40.1479,SH0ES,0.148877,20.8949,0.146409,10.582,0.013,36.3556,-3.5962,-29.1086,0
16482,0.20937,CMB,39.8413,SH0ES,0.262138,20.5883,0.260744,11.5,0.103,328.71,0.9337,-28.4436,0
140152,0.20864,CMB,39.8798,SH0ES,0.15965,20.6268,0.157351,9.694,0.744,162.393,57.6157,-38.6812,0
15259,0.20857,CMB,39.8639,SH0ES,0.197696,20.6109,0.195843,9.789,0.256,337.544,-0.4078,-30.4528,0
200132,0.20856,CMB,40.1034,SH0ES,0.239508,20.8504,0.237981,9.056,0.742,334.494,-0.6969,-29.0471,0
110460,0.19956,CMB,39.8511,SH0ES,0.254227,20.5981,0.252789,9.5517,0.1,53.8448,-27.8403,7.3033,0
18768,0.19892,CMB,40.0216,SH0ES,0.217638,20.7686,0.215956,9.778,0.22,17.2167,1.1979,-39.7628,0
19658,0.19863,CMB,39.889,SH0ES,0.174502,20.636,0.172401,8.996,0.182,8.9032,-0.2327,-38.333,0
16281,0.18507,CMB,39.5427,SH0ES,0.172189,20.2897,0.170059,10.394,0.109,352.942,-0.6681,-38.0655,0
18787,0.18915,CMB,40.1408,SH0ES,0.200523,20.8878,0.198697,11.072,0.117,29.7298,-1.0271,-36.7569,0
1273127,0.18937,CMB,39.9359,SH0ES,0.228953,20.6829,0.227356,10.406,0.07,8.5563,-43.2759,20.1809,0
16100,0.18893,CMB,39.8089,SH0ES,0.256269,20.5559,0.254842,9.661,0.157,30.4363,-1.0324,-36.6694,0
12927,0.18892,CMB,39.4384,SH0ES,0.149571,20.1854,0.147113,10.401,0.06,41.7861,0.7751,-35.5642,0
5994,0.18801,CMB,39.7451,SH0ES,0.191467,20.4921,0.189553,7.0,,312.603,-0.1679,-20.9778,0
18807,0.18714,CMB,39.7694,SH0ES,0.13671,20.5164,0.134017,10.998,0.075,46.6409,0.7933,-33.9421,0
15365,0.18651,CMB,39.7559,SH0ES,0.144508,20.5029,0.141963,11.178,0.075,354.557,1.2491,-40.5785,0
370563,0.18538,CMB,39.7882,SH0ES,0.139358,20.5352,0.136717,10.859,0.09,150.952,2.646,27.8695,0
6422,0.18501,CMB,39.6347,SH0ES,0.160441,20.3817,0.158153,9.765,0.093,349.139,-0.6632,-37.1467,0
440643,0.18955,CMB,39.7624,SH0ES,0.238646,20.5094,0.237114,8.731,0.349,53.6036,-26.7739,6.0704,0
1336453,0.18492,CMB,39.7435,SH0ES,0.159325,20.4905,0.157021,9.326,0.0175,40.9697,-1.2293,-33.8537,0
15461,0.18482,CMB,39.613,SH0ES,0.134864,20.36,0.132133,10.516,0.075,326.848,-0.4947,-28.8231,0
8213,0.18468,CMB,39.6548,SH0ES,0.27682,20.4018,0.2755,10.522,0.147,357.521,-0.9214,-38.7122,0
15421,0.18443,CMB,39.7891,SH0ES,0.142656,20.5361,0.140077,10.166,0.07,33.7416,0.6025,-38.5897,0
1296321,0.18444,CMB,39.9384,SH0ES,0.282465,20.6854,0.281171,9.384,0.0035,40.9169,-0.7619,-34.555,0
20048,0.18388,CMB,39.796,SH0ES,0.218377,20.543,0.216702,10.86,0.09,339.308,0.7364,-35.9495,0
17168,0.18376,CMB,39.752,SH0ES,0.19743,20.499,0.195575,9.757,0.08,339.724,-1.1671,-33.728,0
1257695,0.18383,CMB,39.68,SH0ES,0.151568,20.427,0.149144,9.854,0.0545,7.6016,-42.2982,19.2686,0
18749,0.18931,CMB,39.7413,SH0ES,0.209197,20.4883,0.207448,11.172,0.078,12.5473,0.6754,-41.0273,0
6304,0.18979,CMB,39.7286,SH0ES,0.224725,20.4756,0.223097,10.656,0.055,26.4976,1.196,-40.1299,0
360145,0.1986,CMB,39.8881,SH0ES,0.211487,20.6351,0.209756,9.911,0.157,163.669,59.019,-41.7366,0
15129,0.19611,CMB,39.7747,SH0ES,0.157962,20.5217,0.155637,10.971,0.066,318.902,-0.3214,-23.6296,0
13370,0.19846,CMB,40.3246,SH0ES,0.238597,21.0716,0.237064,9.95,0.173,27.1515,0.3282,-37.5011,0
1316431,0.19815,CMB,39.8879,SH0ES,0.174409,20.6349,0.172306,7.0,2.0,42.2394,-0.4084,-32.5934,0
15222,0.19801,CMB,39.7561,SH0ES,0.182544,20.5031,0.180536,11.5,0.11,2.8534,0.7027,-39.1848,0
1302058,0.19786,CMB,39.492,SH0ES,0.189171,20.239,0.187234,9.664,0.039,53.3964,-29.1906,8.9286,0
18804,0.19726,CMB,39.6932,SH0ES,0.130873,20.4402,0.128057,10.3,0.074,25.2656,-0.4484,-37.0548,0
13070,0.19719,CMB,39.8018,SH0ES,0.14158,20.5488,0.138981,10.267,0.053,357.785,-0.7463,-36.8766,0
1334620,0.19624,CMB,39.8927,SH0ES,0.29342,20.6397,0.292175,10.351,0.1955,35.7529,-6.2642,-27.5399,0
1298893,0.19616,CMB,39.8397,SH0ES,0.254651,20.5867,0.253215,10.784,0.1435,35.724,-6.2568,-27.5575,0
000236,0.19602,CMB,39.7288,SH0ES,0.124812,20.4758,0.121857,10.902,0.009,131.58,44.0731,-34.4292,0
762,0.19009,CMB,39.8807,SH0ES,0.15799,20.6277,0.155666,11.236,0.075,15.5353,-0.879,-38.7816,0
15674,0.19555,CMB,39.958,SH0ES,0.212325,20.705,0.210601,7.0,,340.829,0.2629,-34.1816,0
14984,0.19549,CMB,39.9082,SH0ES,0.195934,20.6552,0.194065,10.395,0.065,313.834,-0.0928,-21.1401,0
1253920,0.19556,CMB,39.7111,SH0ES,0.156617,20.4581,0.154272,9.234,0.033,54.6293,-27.0428,6.7068,0
20821,0.19534,CMB,40.1343,SH0ES,0.403955,20.8813,0.403052,10.572,0.085,55.5726,1.0631,-29.1563,0
2246,0.19422,CMB,39.8787,SH0ES,0.222002,20.6257,0.220354,10.798,0.099,50.0904,-0.8856,-29.3993,0
16276,0.19397,CMB,39.7983,SH0ES,0.218857,20.5453,0.217185,9.288,0.2,20.5787,1.0106,-40.0866,0
2440,0.1903,CMB,39.9182,SH0ES,0.154841,20.6652,0.152469,10.325,0.071,42.6337,0.8078,-35.059,0
20687,0.19026,CMB,39.6892,SH0ES,0.294972,20.4362,0.293734,10.976,0.064,16.7181,1.1541,-41.2508,0
12928,0.13868,CMB,38.9999,SH0ES,0.176022,19.7469,0.173939,10.3657,0.075,305.009,-0.9757,-19.5305,0
14108,0.13463,CMB,39.2366,SH0ES,0.199357,19.9836,0.19752,10.2314,0.233,53.5946,-1.1232,-37.1162,0
2018jjd,0.02547,CMB,34.9842,SH0ES,0.185284,15.7312,0.183307,7.0,,66.0835,-31.9874,74.5409,0
2007nq,0.04275,CMB,36.2137,SH0ES,0.152187,16.9607,0.149773,11.1165,0.16,14.3899,-1.3886,-212.649,0
2005eu,0.03369,CMB,35.8012,SH0ES,0.48333,16.5482,0.482576,8.86794,,36.9303,28.1768,-427.555,0
2003iv,0.03351,CMB,35.9118,SH0ES,0.165632,16.6588,0.163417,10.8038,3.872,42.5302,12.8462,-405.523,0
ATLAS17ajs,0.0337,CMB,35.9757,SH0ES,0.358083,16.7227,0.357064,9.50928,0.012,171.977,27.3458,-232.655,0
2007ba,0.03533,CMB,35.825,SH0ES,0.340606,16.572,0.339534,11.1077,0.0,229.178,7.3966,266.821,0
2011dl,0.03432,CMB,35.7587,SH0ES,0.312966,16.5057,0.311799,9.08368,0.07,244.521,21.5511,84.3244,0
ASASSN-16bc,0.03314,CMB,35.6164,SH0ES,0.168015,16.3634,0.165831,10.3011,0.002,181.357,-21.4004,45.2689,0
2006os,0.03212,CMB,35.7992,SH0ES,0.326022,16.5462,0.324902,10.8407,0.15,43.7542,16.0097,-239.41,0
2008gl,0.03246,CMB,35.6431,SH0ES,0.148421,16.3901,0.145945,11.1311,0.02,20.2284,4.8053,-75.1477,0
2007ai,0.03212,CMB,35.8577,SH0ES,0.294619,16.6047,0.293379,10.7402,3.632,243.224,-21.6302,-141.191,0
2010gn,0.03123,CMB,35.9119,SH0ES,0.273901,16.6589,0.272567,8.98332,0.021,259.458,40.8811,-70.0449,0
2006bw,0.03075,CMB,35.6231,SH0ES,0.320886,16.3701,0.319748,11.5,0.132,218.486,3.7988,-166.505,0
2006bt,0.03241,CMB,35.7867,SH0ES,0.216659,16.5337,0.21497,10.8988,0.102,239.127,20.046,349.34,0
2008at,0.03497,CMB,35.8349,SH0ES,0.334212,16.5819,0.33312,11.3036,3.329,156.801,71.4157,-70.4758,0
2007hu,0.03518,CMB,35.9905,SH0ES,0.374822,16.7375,0.373848,11.2439,0.026,254.125,27.9779,-94.2535,0
2008O,0.0394,CMB,36.2254,SH0ES,0.311188,16.9724,0.310014,11.4466,10.0,104.394,-45.8123,267.873,0
ASASSN-16ct,0.04252,CMB,36.2457,SH0ES,0.207056,16.9927,0.205288,8.98925,0.053,228.476,4.7573,-155.752,0
2006cz,0.04251,CMB,35.9138,SH0ES,0.29449,16.6608,0.29325,10.8544,3.35,222.153,-4.7419,-49.9495,0
2007jh,0.04023,CMB,36.5601,SH0ES,0.280122,17.3071,0.278818,10.84,0.16,54.0064,1.1034,-415.609,0
SN2017coa,0.04045,CMB,36.4104,SH0ES,0.307187,17.1574,0.305998,8.76499,0.03,132.48,56.099,-143.561,0
SN2016glz,0.03975,CMB,35.9918,SH0ES,0.210464,16.7388,0.208725,9.40195,0.1,1.4732,8.4302,-294.353,0
1999aw,0.03928,CMB,36.2125,SH0ES,0.18352,16.9595,0.181523,9.41836,0.3,165.402,-6.1088,53.0963,0
ASASSN-15pn,0.038,CMB,36.1962,SH0ES,0.220822,16.9432,0.219165,9.1308,0.096,60.8598,-5.492,-314.397,0
2010dw,0.03871,CMB,36.0125,SH0ES,0.204712,16.7595,0.202924,10.008,4.047,230.668,-5.9211,-89.871,0
SN2017ciy,0.03762,CMB,36.5177,SH0ES,0.245806,17.2647,0.244319,9.7066,0.001,256.029,25.0529,-206.067,0
AT2016fbk,0.03495,CMB,36.1545,SH0ES,0.230318,16.9015,0.22873,10.7289,0.201,26.0272,34.3827,-233.258,0
2002eu,0.03672,CMB,36.0624,SH0ES,0.163008,16.8094,0.160756,10.5735,,27.4317,32.6286,-342.829,0
AT2016cvw,0.03761,CMB,36.0063,SH0ES,0.206656,16.7533,0.204884,10.8943,0.001,341.553,10.5588,-75.0326,0
2008ei,0.03654,CMB,36.08,SH0ES,0.336812,16.827,0.335728,7.0,,334.388,33.2559,-139.346,0
2006mo,0.03616,CMB,36.0695,SH0ES,0.175025,16.8165,0.17293,10.793,0.471,11.6606,36.3327,-249.263,0
2002G,0.03631,CMB,35.9287,SH0ES,0.318471,16.6757,0.317324,10.5613,0.021,196.98,34.0851,-203.358,0
2000dg,0.03725,CMB,36.0748,SH0ES,0.289284,16.8218,0.288021,7.0,,1.5575,8.8882,80.3064,0
ASASSN-15lu,0.03577,CMB,36.0035,SH0ES,0.185251,16.7505,0.183273,9.65851,0.01,200.304,40.2657,-168.232,0
MASTEROTJ08,0.03156,CMB,35.6675,SH0ES,0.174531,16.4145,0.17243,10.638,0.1,128.237,-3.8579,111.161,0
AT2017wb,0.03093,CMB,35.5304,SH0ES,0.283582,16.2774,0.282294,9.28082,0.014,165.331,70.6649,-70.0187,0
SNF20080909-030,0.03013,CMB,35.565,SH0ES,0.183722,16.312,0.181727,7.0,,330.454,13.0553,-282.084,0
2007su,0.0266,CMB,35.3042,SH0ES,0.352852,16.0512,0.351818,8.47416,0.081,334.787,13.1779,-231.919,0
2004gs,0.02829,CMB,35.5996,SH0ES,0.235009,16.3466,0.233453,10.7301,0.01,129.597,17.6277,-79.7506,0
AT2017ns,0.02802,CMB,35.1963,SH0ES,0.366604,15.9433,0.365609,9.90071,0.007,42.2932,14.6008,-138.084,0
2002el,0.02778,CMB,35.1049,SH0ES,0.181734,15.8519,0.179717,7.0,,314.125,-18.5595,-207.475,0
2003U,0.02794,CMB,35.2665,SH0ES,0.177545,16.0135,0.17548,10.2925,0.041,260.69,62.164,-113.641,0
2006ev,0.02759,CMB,35.6739,SH0ES,0.216353,16.4209,0.214662,11.3017,0.12,322.747,13.9892,-149.123,0
2006gj,0.0277,CMB,35.7258,SH0ES,0.321699,16.4728,0.320564,10.9096,0.16,49.3992,-1.6917,-95.7491,0
ASASSN-16av,0.02676,CMB,35.3467,SH0ES,0.289875,16.0937,0.288615,10.9106,0.001,177.868,22.0261,-284.498,0
ASASSN-15fa,0.02721,CMB,35.5236,SH0ES,0.225337,16.2706,0.223713,10.6915,0.001,257.442,62.9743,-57.8254,0
SNF20071021-000,0.0264,CMB,35.3224,SH0ES,0.216057,16.0694,0.214364,7.0,,3.7493,16.335,-215.716,0
2013bs,0.02859,CMB,35.4105,SH0ES,0.201911,16.1575,0.200097,10.8022,0.002,259.342,41.0667,-21.3549,0
ASASSN-15mf,0.02691,CMB,35.1184,SH0ES,0.181369,15.8654,0.179348,10.9913,0.001,213.595,2.9755,-14.0106,0
ASASSN-15uu,0.02579,CMB,35.0223,SH0ES,0.372346,15.7693,0.371366,9.70579,0.007,25.9859,17.0626,-153.683,0
2005mc,0.02597,CMB,35.3429,SH0ES,0.323231,16.0899,0.322102,10.5777,0.543,126.776,21.646,-83.8418,0
PSNJ2352371,0.02525,CMB,35.4014,SH0ES,0.200491,16.1484,0.198664,10.5389,0.005,358.155,14.5525,-208.216,0
1992ag,0.02592,CMB,34.7664,SH0ES,0.344692,15.5134,0.343633,10.3918,0.28089,201.041,-23.8788,21.8269,0
ASASSN-16bq,0.02582,CMB,35.1882,SH0ES,0.176701,15.9352,0.174626,10.6831,0.001,212.86,1.286,141.164,0
SN2017ckx,0.02779,CMB,35.6596,SH0ES,0.251383,16.4066,0.249928,10.2137,0.001,117.045,28.2307,-229.768,0
1993ah,0.02828,CMB,35.2763,SH0ES,0.655117,16.0233,0.65456,10.5245,,357.959,-27.9618,-175.058,0
2009fv,0.03072,CMB,35.3374,SH0ES,0.375292,16.0844,0.37432,11.4959,0.838,247.434,40.8116,-103.764,0
ASASSN-16fo,0.02994,CMB,35.4803,SH0ES,0.173804,16.2273,0.171694,10.0329,0.001,203.149,-5.2725,-122.179,0
2009eu,0.03072,CMB,35.9224,SH0ES,0.399302,16.6694,0.398388,11.5,0.002,247.171,39.5535,-103.764,0
2001ba,0.03136,CMB,35.6481,SH0ES,0.206672,16.3951,0.204901,10.7576,0.28089,174.507,-32.3308,117.018,0
PS15cwx,0.03007,CMB,35.4164,SH0ES,0.184841,16.1634,0.182859,10.0401,0.001,78.6992,7.0504,-232.022,0
ASASSN-15uw,0.03004,CMB,35.6084,SH0ES,0.212671,16.3554,0.21095,10.3471,0.001,38.893,-6.0629,-208.768,0
2013fy,0.03099,CMB,35.3522,SH0ES,0.343157,16.0992,0.342093,10.7658,0.0,324.363,-47.0319,71.4876,0
AT2016cyt,0.02965,CMB,35.3586,SH0ES,0.164518,16.1056,0.162287,10.685,0.001,317.399,15.1255,-274.78,0
ASASSN-16es,0.02973,CMB,35.5345,SH0ES,0.258248,16.2815,0.256833,7.0,,177.727,2.3069,-214.519,0
ASASSN-15nq,0.03025,CMB,35.5185,SH0ES,0.166012,16.2655,0.163802,10.6826,0.013,259.33,33.4621,4.0424,0
2006qo,0.02871,CMB,35.4779,SH0ES,0.275376,16.2249,0.274049,11.1792,0.029,120.035,56.3688,-77.261,0
1997dg,0.02962,CMB,35.861,SH0ES,0.192522,16.608,0.19062,8.80558,0.31,355.059,26.2033,-99.2102,0
ATLAS17ajn,0.02988,CMB,35.5116,SH0ES,0.190788,16.2586,0.188868,10.6465,0.013,176.111,-28.4574,28.509,0
AT2017zd,0.03048,CMB,35.2781,SH0ES,0.194122,16.0251,0.192235,9.91749,0.001,203.176,-21.8011,230.524,0
ASASSN-16br,0.029,CMB,35.5064,SH0ES,0.190895,16.2534,0.188976,9.6179,0.002,236.376,-13.1528,-162.175,0
ASASSN-16aj,0.03053,CMB,35.4654,SH0ES,0.177866,16.2124,0.175805,10.9323,0.006,65.4509,-15.7554,289.93,0
ASASSN-16fs,0.0299,CMB,35.2761,SH0ES,0.180915,16.0231,0.178889,11.2163,0.002,221.777,11.5949,135.19,0
ASASSN-16ay,0.02895,CMB,35.6222,SH0ES,0.299966,16.3692,0.298748,10.3341,0.001,108.059,7.2395,-124.578,0
2003ch,0.02895,CMB,35.6024,SH0ES,0.169987,16.3494,0.167829,11.2701,3.794,109.491,9.693,-71.2297,0
SN2016ayg,0.04328,CMB,36.4165,SH0ES,0.166064,17.1635,0.163855,8.05522,0.099,112.572,25.0321,-60.5626,0
1334084,0.13349,CMB,38.8266,SH0ES,0.283718,19.5736,0.28243,9.74734,0.0645,41.734,-0.6906,-44.6496,0
2006gt,0.04366,CMB,36.5114,SH0ES,0.286272,17.2584,0.284996,9.98853,0.13,14.0721,-1.6294,-282.87,0
20064,0.10351,CMB,38.2079,SH0ES,0.196456,18.9549,0.194592,10.7045,0.06,358.586,-0.9176,-61.7049,0
13135,0.10338,CMB,38.3338,SH0ES,0.12638,19.0808,0.123462,10.8558,0.081,4.1723,-0.4245,-63.7684,0
100405,0.10298,CMB,38.1815,SH0ES,0.18625,18.9285,0.184283,10.3204,0.1,53.6285,-27.3206,11.109,0
010010,0.09968,CMB,38.4377,SH0ES,0.194713,19.1847,0.192832,9.50285,0.089,150.859,1.0294,49.113,0
12781,0.08282,CMB,37.9939,SH0ES,0.195118,18.7409,0.193241,10.4457,0.078,5.4066,-1.01,-73.9179,0
12898,0.08255,CMB,37.6774,SH0ES,0.265638,18.4244,0.264262,9.35181,0.045,26.7931,-0.147,-73.7593,0
130308,0.08221,CMB,37.8192,SH0ES,0.217606,18.5662,0.215925,10.1141,0.513,213.238,52.7437,-67.1114,0
17186,0.07849,CMB,38.0154,SH0ES,0.239252,18.7624,0.237723,10.1643,0.057,31.6128,-0.8995,-72.372,0
Gaia16acv,0.07833,CMB,37.8315,SH0ES,0.146078,18.5785,0.143561,8.87001,0.093,179.957,54.8022,-72.0818,0
PS15bif,0.07855,CMB,37.5715,SH0ES,0.150392,18.3185,0.147949,9.58141,0.003,305.074,-23.7435,27.7549,0
AT2016gsu,0.07529,CMB,37.5461,SH0ES,0.217171,18.2931,0.215486,9.75909,0.002,17.1024,21.1516,-129.563,0
2010hs,0.07514,CMB,37.8142,SH0ES,0.289148,18.5612,0.287885,10.4575,0.005,36.4131,24.7649,-129.296,0
7876,0.0749,CMB,37.4763,SH0ES,0.179761,18.2233,0.177722,9.78646,0.04,19.1825,0.7946,-83.8601,0
1992ae,0.07478,CMB,37.4346,SH0ES,0.222054,18.1816,0.220406,10.1995,0.3,322.075,-61.5504,104.461,0
PS15atx,0.07301,CMB,37.6225,SH0ES,0.304764,18.3695,0.303565,10.2531,0.001,195.827,-23.0658,136.355,0
2007jd,0.07196,CMB,37.6319,SH0ES,0.199695,18.3789,0.197861,9.75914,0.11,44.9724,1.1607,-73.5081,0
PS15mt,0.07193,CMB,37.5618,SH0ES,0.180815,18.3088,0.178788,8.92458,0.047,148.684,23.1981,-2.2308,0
370566,0.07134,CMB,37.4155,SH0ES,0.208957,18.1625,0.207205,9.18771,0.192,159.985,58.4149,-92.1098,0
PS15bdr,0.07094,CMB,37.3552,SH0ES,0.196012,18.1022,0.194143,10.5352,0.001,253.706,36.7252,-60.5418,0
13038,0.10485,CMB,38.4295,SH0ES,0.236183,19.1765,0.234634,8.87462,,347.827,0.5046,-60.2355,0
3256,0.10694,CMB,38.4295,SH0ES,0.210466,19.1765,0.208727,9.894,0.054,329.268,-0.2235,-46.9706,0
120225,0.10728,CMB,38.7801,SH0ES,0.468541,19.5271,0.467763,11.4183,0.1,150.818,3.4749,41.4031,0
570062,0.12363,CMB,38.8242,SH0ES,0.150324,19.5712,0.147879,9.98879,0.23,353.102,0.2956,-54.4795,0
151034,0.13269,CMB,38.7841,SH0ES,0.122177,19.5311,0.119156,10.6436,4.426,185.137,46.6661,-33.3543,0
18809,0.13153,CMB,38.802,SH0ES,0.134576,19.549,0.13184,10.6395,0.072,50.8813,0.6666,-42.5001,0
18415,0.1294,CMB,38.8429,SH0ES,0.142748,19.5899,0.140171,10.6005,0.077,337.478,1.0586,-47.3615,0
5751,0.12929,CMB,38.833,SH0ES,0.250442,19.58,0.248982,10.1354,0.084,11.6342,0.8382,-56.2101,0
1032,0.12904,CMB,38.8403,SH0ES,0.212795,19.5873,0.211075,10.2777,0.067,46.7957,1.1196,-46.3166,0
22075,0.129,CMB,38.7547,SH0ES,0.150979,19.5017,0.148545,10.7935,0.067,29.9631,1.2165,-53.8671,0
16069,0.12688,CMB,38.8125,SH0ES,0.259679,19.5595,0.258272,10.179,0.05,341.246,-1.0066,-46.4179,0
15459,0.12542,CMB,39.1417,SH0ES,0.298944,19.8887,0.297722,8.73681,0.056,340.701,-0.9018,-46.771,0
13894,0.12356,CMB,38.8009,SH0ES,0.333367,19.5479,0.332272,8.72392,0.105,1.6906,-0.0368,-55.8795,0
7147,0.10886,CMB,38.4016,SH0ES,0.133183,19.1486,0.130417,10.039,0.064,350.018,-0.0554,-58.3622,0
2916,0.12303,CMB,38.5967,SH0ES,0.274641,19.3437,0.273311,9.77924,0.008,315.922,0.5696,-33.607,0
18835,0.12262,CMB,38.6853,SH0ES,0.144584,19.4323,0.14204,10.1221,0.095,53.6851,0.3555,-42.5292,0
390259,0.12208,CMB,38.6119,SH0ES,0.231142,19.3589,0.22956,9.15024,1.299,242.396,53.8672,-61.8636,0
12860,0.12042,CMB,38.7926,SH0ES,0.252257,19.5396,0.250808,10.1701,0.049,323.694,1.1759,-41.4675,0
5549,0.11992,CMB,38.5958,SH0ES,0.200195,19.3428,0.198366,8.5812,0.096,3.2505,0.2482,-58.0773,0
000137,0.11878,CMB,38.5629,SH0ES,0.212381,19.3099,0.210657,10.2136,0.035,161.159,57.8111,-61.7786,0
1371,0.11797,CMB,38.4157,SH0ES,0.127058,19.1627,0.124156,10.5372,0.067,349.374,0.4294,-55.3939,0
16259,0.11771,CMB,38.6088,SH0ES,0.214419,19.3558,0.212712,10.994,0.063,352.03,0.8564,-57.3066,0
