galaxy,ra,dec,v_cmb,DM_baseline,e_DM,catalog,indicator
g0044321-485051,11.1339,-48.8476,15101,36.49372224674529,0.812000036239624,6dFGSv,FP
g0044377-484941,11.15685,-48.8281,14531,36.283171139531674,0.5544999837875366,6dFGSv,FP
g0044436-235118,11.1816,-23.8549,15508,36.355972591801034,0.8665000200271606,6dFGSv,FP
g0045114-171611,11.29755,-17.2696,8204,35.876821908676774,0.5565000176429749,6dFGSv,FP
g0045213-253712,11.3388,-25.6199,6850,36.5191464665949,0.949999988079071,6dFGSv,FP
g0045240-123210,11.3502,-12.5361,8194,35.962673442708876,0.5644999742507935,6dFGSv,FP
g0045344-201949,11.3934,-20.3303,13849,36.10228583661301,0.6499999761581421,6dFGSv,FP
g0045518-495107,11.46585,-49.852,14626,35.57332142904187,0.5174999833106995,6dFGSv,FP
g0046047-481248,11.5194,-48.2132,14618,36.81513344559417,0.5160000324249268,6dFGSv,FP
g0046247-420831,11.6028,-42.1418,15999,36.72515783284979,0.6355000138282776,6dFGSv,FP
g0046345-484317,11.6436,-48.7214,14741,36.74732833416523,0.5789999961853027,6dFGSv,FP
g0046368-141855,11.65335,-14.3154,15483,36.96896937059824,0.5680000185966492,6dFGSv,FP
g0046403-520638,11.6679,-52.1106,8013,35.27366943461596,0.5795000195503235,6dFGSv,FP
g0046489-063152,11.7039,-6.531,5486,34.476972685710315,0.46700000762939453,6dFGSv,FP
g0047069-024353,11.7786,-2.7313,6771,35.09945774682192,0.606499969959259,6dFGSv,FP
g0047139-481603,11.80785,-48.2676,15009,37.12745238703283,0.7265000343322754,6dFGSv,FP
g0047464-095006,11.94345,-9.835,5402,33.815966497345215,0.48000001907348633,6dFGSv,FP
g0047475-123729,11.9481,-12.6246,16050,36.551568854540875,0.5995000004768372,6dFGSv,FP
g0047518-481354,11.9658,-48.2317,14739,35.927533758467916,0.7265000343322754,6dFGSv,FP
g0048051-013357,12.02115,-1.5658,5211,33.68529902706749,0.4675000309944153,6dFGSv,FP
g0048179-645426,12.0747,-64.9073,11500,35.79918287022452,0.5015000104904175,6dFGSv,FP
g0049148-475038,12.31155,-47.8439,14498,36.235234116095036,0.7150000333786011,6dFGSv,FP
g0049328-041251,12.38655,-4.2141,15708,36.80779805889635,0.534500002861023,6dFGSv,FP
g0049357-025425,12.39885,-2.9068,15616,37.180542698945835,0.6225000023841858,6dFGSv,FP
g0049365-472503,12.402,-47.4174,9520,35.86687835210219,0.6169999837875366,6dFGSv,FP
g0049472-613913,12.44685,-61.6536,10253,36.00494847987112,0.4964999854564667,6dFGSv,FP
g0049599-035956,12.4995,-3.9988,15438,37.21314889935392,0.6955000162124634,6dFGSv,FP
g0050004-053918,12.5016,-5.6549,15800,37.213979204376955,0.6265000104904175,6dFGSv,FP
g0050009-144057,12.50385,-14.6824,15696,36.0121385898522,0.4710000157356262,6dFGSv,FP
g0050083-042259,12.53445,-4.3832,15948,36.536224848814356,0.5824999809265137,6dFGSv,FP
g0050275-055131,12.6147,-5.8585,5368,34.42675618352731,0.4650000035762787,6dFGSv,FP
g0050325-083906,12.63555,-8.6516,3483,32.85996109235603,0.5099999904632568,6dFGSv,FP
g0050419-521312,12.6744,-52.2199,7595,34.81033254597967,0.49150002002716064,6dFGSv,FP
g0050485-065309,12.70185,-6.8857,4350,33.778139938957196,0.4715000092983246,6dFGSv,FP
g0050527-552925,12.7197,-55.4902,6863,34.88576364348545,0.5414999723434448,6dFGSv,FP
g0051019-070325,12.7578,-7.0569,1352,32.21507702614329,0.6330000162124634,6dFGSv,FP
g0051044-000804,12.76815,-0.1345,13036,36.88391549483593,0.5734999775886536,6dFGSv,FP
g0051092-460634,12.78855,-46.1094,9754,34.624607509500976,0.5644999742507935,6dFGSv,FP
g0051093-463757,12.78885,-46.6324,15992,36.316207540229925,0.6154999732971191,6dFGSv,FP
g0051538-030251,12.9741,-3.0475,13310,36.48558396615406,0.5575000047683716,6dFGSv,FP
g0052217-032041,13.0905,-3.3446,15319,36.764845866395184,0.6305000185966492,6dFGSv,FP
g0052282-015845,13.1175,-1.9791,13609,36.21682470727042,0.590499997138977,6dFGSv,FP
g0052507-031349,13.21125,-3.2304,13700,36.56579659226345,0.6169999837875366,6dFGSv,FP
g0053145-033722,13.3104,-3.6227,15350,35.587235682835896,0.546999990940094,6dFGSv,FP
g0053154-033306,13.314,-3.5516,15020,36.03454337405401,0.8009999990463257,6dFGSv,FP
g0053190-035633,13.32915,-3.9424,13342,36.26629830963603,0.625,6dFGSv,FP
g0053201-011753,13.3338,-1.2979,12859,36.145729691282135,0.5530000329017639,6dFGSv,FP
g0053215-025122,13.3398,-2.8561,12531,35.86312231841107,0.5094999670982361,6dFGSv,FP
g0053294-004038,13.3725,-0.6772,12798,37.40090426873658,0.7609999775886536,6dFGSv,FP
g0053304-130646,13.3764,-13.1128,10509,34.91150063467295,0.5615000128746033,6dFGSv,FP
g0053364-291429,13.40175,-29.2412,11004,35.745446653809296,0.6714999675750732,6dFGSv,FP
g0053414-015549,13.4223,-1.9302,13400,36.11621769804606,0.6279999613761902,6dFGSv,FP
g0053451-030701,13.43805,-3.1169,12262,36.32750033421229,0.7549999952316284,6dFGSv,FP
g0053482-435901,13.4508,-43.9837,15831,36.20823547403248,0.5900000333786011,6dFGSv,FP
g0053502-030822,13.4589,-3.1393,12472,36.356374215381166,0.5710000395774841,6dFGSv,FP
g0054036-473156,13.51515,-47.5322,9492,35.872982324447115,0.4919999837875366,6dFGSv,FP
g0054056-463660,13.5234,-46.6166,8558,35.511555157095145,0.4819999933242798,6dFGSv,FP
g0054060-060249,13.5249,-6.047,14124,36.80548221461647,0.6010000109672546,6dFGSv,FP
g0054122-012542,13.5507,-1.4284,12800,35.768743498674695,0.7339999675750732,6dFGSv,FP
g0054122-192751,13.551,-19.4642,8965,35.23094518135564,0.5454999804496765,6dFGSv,FP
g0054158-142812,13.5657,-14.4699,10872,36.613240935783516,0.7095000147819519,6dFGSv,FP
g0054159-011422,13.5663,-1.2394,13159,36.73630803681965,0.5575000047683716,6dFGSv,FP
g0054184-615334,13.5768,-61.8929,8188,34.2385828217041,0.4520000219345093,6dFGSv,FP
g0054194-071613,13.58085,-7.2703,15235,36.605906005239284,0.7240000367164612,6dFGSv,FP
g0054238-655141,13.5993,-65.8614,11687,36.01670897468954,0.5074999928474426,6dFGSv,FP
g0054289-655122,13.6203,-65.8561,11717,36.307275732168485,0.5530000329017639,6dFGSv,FP
g0054304-155003,13.62645,-15.8341,15882,36.7757195819358,0.6165000200271606,6dFGSv,FP
g0054367-355106,13.653,-35.8517,13338,35.28614728521593,0.4830000102519989,6dFGSv,FP
g0054589-072059,13.74555,-7.3497,14906,36.72249917963231,0.6284999847412109,6dFGSv,FP
g0055169-005504,13.82025,-0.9179,12889,35.980289744946404,0.5419999957084656,6dFGSv,FP
g0055290-091734,13.8708,-9.2928,16079,37.27298882049784,0.5835000276565552,6dFGSv,FP
g0055357-601808,13.8987,-60.3021,8119,35.139206364756475,0.5084999799728394,6dFGSv,FP
g0055368-634411,13.9032,-63.7363,9607,35.50763264090617,0.606499969959259,6dFGSv,FP
g0055382-013447,13.9092,-1.5796,14360,37.16246582528009,0.6015000343322754,6dFGSv,FP
g0055545-742236,13.9773,-74.3766,10327,36.52306457771668,0.5550000071525574,6dFGSv,FP
g0056039-140338,14.01645,-14.0606,11142,35.722509497990636,0.7534999847412109,6dFGSv,FP
g0056107-010701,14.0445,-1.1169,12231,36.45450358698231,0.5264999866485596,6dFGSv,FP
g0056150-470352,14.0625,-47.0644,8292,35.20399012003007,0.4675000309944153,6dFGSv,FP
g0056159-524658,14.0664,-52.7827,7840,34.71927392640775,0.4569999873638153,6dFGSv,FP
g0056165-100032,14.0688,-10.0089,15661,36.64329104118471,0.6814999580383301,6dFGSv,FP
g0056227-002043,14.09445,-0.3452,13040,36.445581735949766,0.7664999961853027,6dFGSv,FP
g0056235-005913,14.09805,-0.9869,12889,36.374289740076364,0.5669999718666077,6dFGSv,FP
g0056326-014619,14.1357,-1.7719,3628,33.09203007189069,0.5354999899864197,6dFGSv,FP
g0056359-003152,14.14935,-0.5311,12770,37.55964829488484,0.6795000433921814,6dFGSv,FP
g0056389-024841,14.1621,-2.8114,13343,35.94346110053225,0.7480000257492065,6dFGSv,FP
g0056408-523111,14.1702,-52.5196,8019,36.112794745331925,0.5490000247955322,6dFGSv,FP
g0056441-080337,14.1837,-8.0603,14909,36.09093632519604,0.7749999761581421,6dFGSv,FP
g0056472-530551,14.19675,-53.0974,7272,34.460463074810804,0.45499998331069946,6dFGSv,FP
g0056487-215552,14.2029,-21.9311,15569,36.88049735179696,0.643500030040741,6dFGSv,FP
g0056550-465830,14.22915,-46.9749,8562,36.41056979689078,0.5225000381469727,6dFGSv,FP
g0057071-022836,14.2794,-2.4766,12203,36.52402683390612,0.6520000100135803,6dFGSv,FP
g0057097-012249,14.29035,-1.3802,11753,35.9274374242519,0.6360000371932983,6dFGSv,FP
g0057100-434338,14.2917,-43.7271,6928,33.96523301345729,0.453000009059906,6dFGSv,FP
g0057206-685115,14.33595,-68.8541,10386,35.15193529681778,0.5559999942779541,6dFGSv,FP
g0057258-003112,14.3574,-0.5199,12441,35.78697010500303,0.7554999589920044,6dFGSv,FP
g0057376-485410,14.4066,-48.9027,7282,33.98744711190136,0.46700000762939453,6dFGSv,FP
g0057427-101756,14.42805,-10.299,14643,36.49484391214524,0.6885000467300415,6dFGSv,FP
g0057459-112920,14.4411,-11.489,11288,37.050278721800694,0.8309999704360962,6dFGSv,FP
g0057464-091308,14.44335,-9.2189,7356,34.94290222625693,0.4925000071525574,6dFGSv,FP
g0057465-003456,14.44365,-0.5823,13490,36.139753436692956,0.6334999799728394,6dFGSv,FP
g0057489-162447,14.45385,-16.4131,16065,37.31859738995896,0.6140000224113464,6dFGSv,FP
g0057535-092715,14.47305,-9.4541,14582,37.04577918753769,0.8309999704360962,6dFGSv,FP
g0058016-050416,14.50665,-5.0712,4862,34.36276851873477,0.5720000267028809,6dFGSv,FP
g0058026-020218,14.5107,-2.0382,12443,35.850819183816625,0.593999981880188,6dFGSv,FP
g0058032-463702,14.51325,-46.6172,6642,34.92468808389114,0.4555000066757202,6dFGSv,FP
g0058050-164236,14.5206,-16.7099,15736,36.900165325098044,0.5809999704360962,6dFGSv,FP
g0058109-081301,14.5455,-8.217,4237,33.16898608020169,0.47049999237060547,6dFGSv,FP
g0058180-010856,14.5749,-1.1489,15351,36.68937711577384,0.6395000219345093,6dFGSv,FP
g0058198-152331,14.5824,-15.3919,5211,34.5412989756611,0.49449998140335083,6dFGSv,FP
g0058206-015613,14.5857,-1.9368,12713,35.49643389630936,0.6150000095367432,6dFGSv,FP
g0058218-060006,14.5908,-6.0017,14217,36.7622335606006,0.5640000104904175,6dFGSv,FP
g0058220-500544,14.59185,-50.0955,16102,35.81959275954656,0.6510000228881836,6dFGSv,FP
g0058247-014939,14.6028,-1.8275,12324,36.52845224636252,0.6644999980926514,6dFGSv,FP
g0058287-162327,14.61975,-16.3908,16066,37.115232451830934,0.7670000195503235,6dFGSv,FP
g0058407-162127,14.66955,-16.3576,15886,35.639266546920624,0.6015000343322754,6dFGSv,FP
g0058438-764748,14.6823,-76.7966,11631,35.3032789399915,0.5329999923706055,6dFGSv,FP
g0058454-154339,14.6892,-15.7275,15195,36.99319730402581,0.5820000171661377,6dFGSv,FP
g0058468-004507,14.6949,-0.7518,12861,36.556567444349014,0.5609999895095825,6dFGSv,FP
g0058513-162809,14.7138,-16.4692,15886,36.330266432384434,0.5019999742507935,6dFGSv,FP
g0058532-084631,14.72145,-8.7752,7656,34.66970330185035,0.5404999852180481,6dFGSv,FP
g0058561-165208,14.73375,-16.8687,10641,36.030605824549596,0.49300000071525574,6dFGSv,FP
g0059200-441940,14.8335,-44.3277,9750,36.00071674865386,0.4964999854564667,6dFGSv,FP
g0059201-632934,14.83365,-63.4928,11556,35.72323135552786,0.5135000348091125,6dFGSv,FP
g0059237-044812,14.84865,-4.8032,5342,33.866213120746565,0.5755000114440918,6dFGSv,FP
g0059256-135356,14.85675,-13.8989,15371,36.754704200187234,0.7964999675750732,6dFGSv,FP
g0059262-044740,14.859,-4.7945,5163,34.55920426308294,0.5550000071525574,6dFGSv,FP
g0059373-101957,14.9055,-10.3325,6460,34.628356323444166,0.5335000157356262,6dFGSv,FP
g0059377-135316,14.90715,-13.8877,11144,36.425399147648605,0.6270000338554382,6dFGSv,FP
g0059466-402001,14.9442,-40.3336,6794,34.41832136461616,0.46700000762939453,6dFGSv,FP
g0059538-141441,14.9742,-14.2446,16152,37.41332527252132,0.6454999446868896,6dFGSv,FP
g0059591-135943,14.99625,-13.9953,15581,36.573170268439426,0.531000018119812,6dFGSv,FP
g0100041-110458,15.01725,-11.0826,5023,34.579509688935744,0.5115000009536743,6dFGSv,FP
g0100249-140856,15.1035,-14.1488,15522,36.08543206389115,0.5339999794960022,6dFGSv,FP
g0100410-424503,15.171,-42.7509,15859,37.28407265743853,0.6110000014305115,6dFGSv,FP
g0100499-064621,15.20775,-6.7725,5406,34.85807381035537,0.48649999499320984,6dFGSv,FP
g0101062-043619,15.276,-4.6052,8551,34.81577821321787,0.597000002861023,6dFGSv,FP
g0101161-190312,15.31695,-19.0533,15954,37.100541646999176,0.559499979019165,6dFGSv,FP
g0101238-005710,15.34905,-0.9528,14932,37.16928364374252,0.9729999899864197,6dFGSv,FP
g0101426-153404,15.42735,-15.5678,5303,33.97780181124093,0.46299999952316284,6dFGSv,FP
g0101539-203344,15.47445,-20.5621,11582,35.88411154775077,0.5440000295639038,6dFGSv,FP
g0101541-373031,15.47535,-37.5085,8852,35.46540058880826,0.5080000162124634,6dFGSv,FP
g0101566-144324,15.486,-14.7233,15345,35.95802821850581,0.5555000305175781,6dFGSv,FP
g0102097-511912,15.5403,-51.3201,15960,36.75085822712063,0.5699999928474426,6dFGSv,FP
g0102435-193914,15.68115,-19.6538,11580,36.66723652815992,0.699999988079071,6dFGSv,FP
g0103129-205945,15.80355,-20.9957,12393,35.68457585929967,0.48000001907348633,6dFGSv,FP
g0103158-013256,15.8157,-1.549,12807,37.00543066258206,0.5674999952316284,6dFGSv,FP
g0103202-014726,15.8343,-1.7904,14126,36.139289652974455,0.6119999885559082,6dFGSv,FP
g0103203-050748,15.8343,-5.1299,10742,36.32011950715222,0.8524999618530273,6dFGSv,FP
g0103392-135651,15.9135,-13.9475,15764,36.63502578599723,0.5879999995231628,6dFGSv,FP
g0103410-134549,15.9207,-13.7636,15284,36.41087883341529,0.5090000033378601,6dFGSv,FP
g0103478-085747,15.9492,-8.9631,11138,35.430729706017296,0.5404999852180481,6dFGSv,FP
g0103524-202330,15.96855,-20.3916,15330,36.397404464816255,0.6194999814033508,6dFGSv,FP
g0103537-492214,15.97395,-49.3706,8996,35.316440961196435,0.5230000019073486,6dFGSv,FP
g0103552-512136,15.9798,-51.3599,15961,36.800494126109236,0.5440000295639038,6dFGSv,FP
g0104026-113832,16.0107,-11.6421,14231,36.22987077545383,0.5285000205039978,6dFGSv,FP
g0104170-150618,16.0707,-15.1049,15767,36.529438992066204,0.5540000200271606,6dFGSv,FP
g0104249-463007,16.1037,-46.5021,9073,34.971948319298,0.47049999237060547,6dFGSv,FP
g0104335-001912,16.1397,-0.32,15084,37.53727625715686,0.6015000343322754,6dFGSv,FP
g0104388-041530,16.16175,-4.2582,11371,36.29818701822248,0.7875000238418579,6dFGSv,FP
g0104409-004810,16.1703,-0.8027,4921,35.108460495250185,0.48350000381469727,6dFGSv,FP
g0104507-151318,16.21125,-15.2215,15588,35.56314571202644,0.6775000095367432,6dFGSv,FP
g0104599-460433,16.2495,-46.0758,8771,35.01293925742926,0.45350000262260437,6dFGSv,FP
g0105114-201802,16.29765,-20.3005,15870,36.03107838844085,0.612500011920929,6dFGSv,FP
g0105163-385739,16.31805,-38.9609,13657,36.51447014897157,0.5015000104904175,6dFGSv,FP
g0105189-112130,16.32885,-11.3582,13781,35.00359734472749,0.6115000247955322,6dFGSv,FP
g0105348-083613,16.395,-8.6035,15965,36.22103825640012,0.749500036239624,6dFGSv,FP
g0105414-133250,16.4223,-13.5473,15165,36.66840580227966,0.828000009059906,6dFGSv,FP
g0105484-482354,16.45185,-48.3984,13939,35.258351817383584,0.6710000038146973,6dFGSv,FP
g0106027-735952,16.5111,-73.9979,9907,34.88390444774692,0.47850000858306885,6dFGSv,FP
g0106082-135334,16.53435,-13.8929,14686,37.71571135927139,0.6480000019073486,6dFGSv,FP
g0106158-163234,16.56585,-16.5428,10915,35.36981242312026,0.4645000100135803,6dFGSv,FP
g0106158-180355,16.5657,-18.0652,15625,36.315793829751655,0.597000002861023,6dFGSv,FP
g0106299-132224,16.6245,-13.3734,15405,35.59850221497938,0.6315000057220459,6dFGSv,FP
g0106322-203743,16.6341,-20.6287,16112,36.999440927313515,0.925000011920929,6dFGSv,FP
g0106350-171736,16.64565,-17.2932,15474,36.172706731426615,0.699999988079071,6dFGSv,FP
g0106479-203746,16.69935,-20.6294,12155,36.92546851171257,0.5490000247955322,6dFGSv,FP
g0106531-514746,16.7214,-51.796,16054,36.871110011487715,0.5995000004768372,6dFGSv,FP
g0106545-192741,16.72725,-19.4613,12602,35.24489102355002,0.6365000009536743,6dFGSv,FP
g0106591-152955,16.74615,-15.4987,11273,35.042391131286124,0.5625,6dFGSv,FP
g0107050-192229,16.7706,-19.3748,15959,35.6817219987134,0.5435000061988831,6dFGSv,FP
g0107069-372848,16.77855,-37.48,14341,35.5765908640184,0.5,6dFGSv,FP
g0107073-470319,16.7805,-47.0554,6498,35.611592133848475,0.5320000052452087,6dFGSv,FP
g0107074-514513,16.78095,-51.7537,16054,36.08760997361887,0.5514999628067017,6dFGSv,FP
g0107101-064605,16.7919,-6.7679,12666,36.15989107348591,0.6835000514984131,6dFGSv,FP
g0107111-415460,16.7964,-41.9166,6685,35.03670071484663,0.47049999237060547,6dFGSv,FP
g0107189-004651,16.82865,-0.7809,13437,36.99520528471072,0.5979999899864197,6dFGSv,FP
g0107206-163624,16.83585,-16.6067,10976,35.40541412901308,0.49400001764297485,6dFGSv,FP
g0107220-132013,16.84155,-13.3368,15705,36.82138345757987,0.6194999814033508,6dFGSv,FP
g0107304-451050,16.8765,-45.1807,7329,34.5084173733771,0.5860000252723694,6dFGSv,FP
g0107329-131617,16.887,-13.2714,15795,35.42679177328964,0.48350000381469727,6dFGSv,FP
g0107418-025645,16.92405,-2.9457,13141,36.26433572245033,0.6115000247955322,6dFGSv,FP
g0107475-213438,16.94805,-21.5771,15096,36.64800303192015,0.7204999923706055,6dFGSv,FP
g0108030-433140,17.0124,-43.5279,16076,36.36958368681941,0.5900000333786011,6dFGSv,FP
g0108131-133916,17.0547,-13.6544,15137,36.74489270790768,0.64000004529953,6dFGSv,FP
g0108131-614707,17.0544,-61.7852,12089,35.73414558966534,0.703499972820282,6dFGSv,FP
g0108158-180004,17.0658,-18.001,15417,36.28569308983265,0.5145000219345093,6dFGSv,FP
g0108306-145705,17.1276,-14.9513,15020,36.9845432964367,0.590999960899353,6dFGSv,FP
g0108356-170047,17.1483,-17.013,15625,36.406793751994684,0.5429999828338623,6dFGSv,FP
g0108398-152952,17.16585,-15.4977,16041,36.26035092618803,0.6395000219345093,6dFGSv,FP
g0108401-155117,17.1672,-15.8546,12024,35.9664385699702,0.6599999666213989,6dFGSv,FP
g0108454-114855,17.1891,-11.8153,13065,35.68874068519956,0.5665000081062317,6dFGSv,FP
g0108497-155655,17.2071,-15.9486,12325,35.74462829037117,0.4925000071525574,6dFGSv,FP
g0108525-003919,17.21865,-0.6553,13259,36.88024747014385,0.6159999966621399,6dFGSv,FP
g0108584-823541,17.2431,-82.5948,15742,36.32049317459183,0.5414999723434448,6dFGSv,FP
g0109088-534431,17.28675,-53.742,16035,36.50053855231684,0.5555000305175781,6dFGSv,FP
g0109205-454056,17.3355,-45.6822,6913,35.489026553320315,0.7724999785423279,6dFGSv,FP
g0109223-014145,17.3427,-1.6959,3728,34.41007319982062,0.5299999713897705,6dFGSv,FP
g0109228-463943,17.3451,-46.6619,6468,34.70954376435447,0.46549999713897705,6dFGSv,FP
g0109253-162149,17.35515,-16.3636,8818,35.22504415259609,0.5135000348091125,6dFGSv,FP
g0109332-354820,17.38845,-35.8056,6392,34.71887760221486,0.4580000042915344,6dFGSv,FP
g0109371-110809,17.40435,-11.1357,13155,36.702147884475714,0.8015000224113464,6dFGSv,FP
g0109391-611960,17.4129,-61.3332,7680,34.256999856552056,0.6165000200271606,6dFGSv,FP
g0109397-455931,17.4153,-45.9919,6915,36.125654602761344,0.5375000238418579,6dFGSv,FP
g0109589-023758,17.49525,-2.6329,15571,36.888776294075754,0.5604999661445618,6dFGSv,FP
g0110022-194404,17.5089,-19.7344,14343,37.0488936133299,0.7604999542236328,6dFGSv,FP
g0110050-153352,17.5209,-15.5644,14843,36.409802153833766,0.5385000109672546,6dFGSv,FP
g0110286-613333,17.6193,-61.5592,7772,34.54085762185503,0.5509999990463257,6dFGSv,FP
g0110341-523324,17.64195,-52.5566,7246,35.071685272003435,0.46549999713897705,6dFGSv,FP
g0110379-120208,17.65785,-12.0355,13247,36.063781350044444,0.6035000085830688,6dFGSv,FP
g0110414-153112,17.6724,-15.52,8817,35.2777978902667,0.5065000057220459,6dFGSv,FP
g0110417-154605,17.67375,-15.7681,15593,36.84084209437111,0.5555000305175781,6dFGSv,FP
g0110544-185750,17.72685,-18.9639,15661,36.33329114876875,0.4919999837875366,6dFGSv,FP
g0110579-133912,17.7414,-13.6532,15409,36.48506600319839,0.7800000309944153,6dFGSv,FP
g0110597-172853,17.7489,-17.4813,15418,35.99733385432999,0.7859999537467957,6dFGSv,FP
g0111027-140259,17.76135,-14.0496,15740,36.77521723119082,0.609499990940094,6dFGSv,FP
g0111046-455844,17.7693,-45.9788,7605,35.26418968149024,0.5094999670982361,6dFGSv,FP
g0111056-180854,17.7732,-18.1483,12362,35.91613737354355,0.49150002002716064,6dFGSv,FP
g0111160-613033,17.81655,-61.5091,8221,35.841816839265476,0.6129999756813049,6dFGSv,FP
g0111215-181639,17.83965,-18.2774,12272,37.07877045000743,0.9040000438690186,6dFGSv,FP
g0111246-162740,17.85255,-16.461,14126,37.558289635186604,0.593999981880188,6dFGSv,FP
g0111323-140230,17.88435,-14.0417,15110,36.85751598886352,0.6179999709129333,6dFGSv,FP
g0111363-151252,17.90115,-15.2145,12625,35.85385058632702,0.5019999742507935,6dFGSv,FP
g0111405-122707,17.91885,-12.4521,13369,35.97668824060295,0.8055000305175781,6dFGSv,FP
g0111424-300142,17.9268,-30.0282,9430,35.24025210773325,0.5139999985694885,6dFGSv,FP
g0111485-312820,17.95185,-31.4721,9884,36.17085725772073,0.6040000319480896,6dFGSv,FP
g0111489-123304,17.95365,-12.5512,13189,36.02425303318114,0.5609999895095825,6dFGSv,FP
g0111525-454903,17.9688,-45.8174,6315,34.66006041979195,0.5304999947547913,6dFGSv,FP
g0111531-153420,17.9712,-15.5721,13765,37.0075746356179,0.593999981880188,6dFGSv,FP
g0111533-142139,17.97195,-14.3609,13702,37.15911354161577,0.6395000219345093,6dFGSv,FP
g0112053-000940,18.0222,-0.1612,13501,37.95602343482307,0.8335000276565552,6dFGSv,FP
g0112061-614143,18.02535,-61.6952,7983,34.98202439144332,0.5245000123977661,6dFGSv,FP
g0112094-321433,18.0393,-32.2423,9678,35.0736217667516,0.5115000009536743,6dFGSv,FP
g0112134-380603,18.05565,-38.1007,12428,36.6781999112868,0.6735000014305115,6dFGSv,FP
g0112267-124632,18.11115,-12.7755,13250,35.158773133674444,0.5835000276565552,6dFGSv,FP
g0112378-460410,18.15765,-46.0693,7726,35.09546722722666,0.46000000834465027,6dFGSv,FP
g0112422-172036,18.1758,-17.3433,12900,35.801142199534695,0.5929999947547913,6dFGSv,FP
