CID,sn_ra,sn_dec,zCMB,HOST_LOGMASS,IS_CALIBRATOR,pgc,galaxy_name,match_sep_arcsec,log_2Vm,e_log_2Vm,u_log_2Vm,vmax_apparent,VHI,e_VHI,m21,logR25,inclination_deg,v_rot,v_rot_log,mtype,v_rot_alfalfa,w50_alfalfa,v_rot_sparc,v_rot_deep,v_rot_source
1332059,40.8651,-1.2774,0.57884,7.0,0,,,,,,,,,,,,,,,,,,,,None
05D3jq,215.439,53.0299,0.57959,8.832,0,,,,,,,,,,,,,,,,,,,,None
05D3gp,215.676,52.7247,0.5806,9.015,0,,,,,,,,,,,,,,,,,,,,None
03D1aw,36.0616,-4.5172,0.58073,9.169,0,,,,,,,,,,,,,,,,,,,,None
04D1jg,36.5523,-4.1348,0.58294,11.338,0,,,,,,,,,,,,,,,,,,,,None
05D4ej,333.969,-18.1957,0.58328,10.133,0,,,,,,,,,,,,,,,,,,,,None
04D1kj,36.9694,-4.1803,0.58375,9.929,0,,,,,,,,,,,,,,,,,,,,None
04D1sa,36.984,-4.1761,0.58375,10.623,0,,,,,,,,,,,,,,,,,,,,None
1338387,40.4513,-0.3686,0.58382,7.0,0,,,,,,,,,,,,,,,,,,,,None
05D1hm,36.9426,-4.7173,0.58575,9.854,0,,,,,,,,,,,,,,,,,,,,None
05D4bf,334.11,-18.2321,0.58728,10.23,0,,,,,,,,,,,,,,,,,,,,None
04D1oh,36.2598,-4.2362,0.58873,9.17,0,1060985.0,,71.69254354534948,,,,,,,,0.3400000035762787,65.1978713212099,,,,,,,,None
03D4gg,334.168,-18.1645,0.59028,10.162,0,,,,,,,,,,,,,,,,,,,,None
04D2mh,149.941,2.141,0.59184,9.097,0,,,,,,,,,,,,,,,,,,,,None
05D3lr,215.551,53.1843,0.6006,10.873,0,,,,,,,,,,,,,,,,,,,,None
1338233,35.1227,-5.5293,0.60149,10.984,0,,,,,,,,,,,,,,,,,,,,None
05D4ef,333.497,-18.2123,0.60327,10.437,0,,,,,,,,,,,,,,,,,,,,None
1335564,35.1281,-6.4465,0.6062,9.303,0,1032631.0,NPM1G-06.0095,115.11922341640528,,,,,,,,0.2599999904632568,58.50598699409827,,,,,,,,None
03D4dy,333.711,-17.9565,0.60826,7.0,0,,,,,,,,,,,,,,,,,,,,None
1302141,7.8305,-42.5014,0.6088,9.429,0,,,,,,,,,,,,,,,,,,,,None
1332413,36.2749,-5.853,0.60873,9.206,0,,,,,,,,,,,,,,,,,,,,None
05D2he,150.361,2.3177,0.60987,9.418,0,1222611.0,,103.27230219186194,,,,,,,,0.1899999976158142,51.20352326028178,,,,,,,,None
04D3do,214.442,52.2676,0.61064,10.485,0,,,,,,,,,,,,,,,,,,,,None
04D4an,333.988,-17.6955,0.61125,10.541,0,,,,,,,,,,,,,,,,,,,,None
1295305,36.2434,-4.2509,0.61171,8.711,0,1060985.0,,46.866568041627126,,,,,,,,0.3400000035762787,65.1978713212099,,,,,,,,None
05D1ck,36.1035,-4.7128,0.61571,9.724,0,,,,,,,,,,,,,,,,,,,,None
1308957,35.1339,-6.624,0.61869,10.078,0,1030919.0,,94.86417448120405,,,,,,,,0.1199999973177909,41.68377078099997,,,,,,,,None
1335868,55.0891,-26.5127,0.61942,7.0,0,,,,,,,,,,,,,,,,,,,,None
000202,150.539,1.8992,0.61988,9.943,0,1209451.0,,66.21861067702162,,,,,,,,0.0599999986588954,30.09793122596416,,,,,,,,None
04D3co,214.458,52.9636,0.62063,9.517,0,,,,,,,,,,,,,,,,,,,,None
04D2an,150.218,2.0412,0.62188,7.542,0,,,,,,,,,,,,,,,,,,,,None
03D4dh,334.379,-17.6297,0.62523,9.414,0,,,,,,,,,,,,,,,,,,,,None
04D4fx,334.159,-18.0664,0.62723,8.305,0,,,,,,,,,,,,,,,,,,,,None
05D1cb,36.7377,-4.1176,0.63071,10.111,0,,,,,,,,,,,,,,,,,,,,None
05D2ci,150.008,2.2159,0.63189,10.977,0,,,,,,,,,,,,,,,,,,,,None
03D4at,333.6,-17.7767,0.63223,8.751,0,,,,,,,,,,,,,,,,,,,,None
1330642,37.0406,-4.0471,0.63392,9.27,0,,,,,,,,,,,,,,,,,,,,None
04D1pu,36.8686,-4.7449,0.63771,9.314,0,1053708.0,,108.56800265272092,,,,,,,,0.2000000029802322,52.35549301228906,,,,,,,,None
1343871,43.5025,-0.3703,0.63787,8.743,0,,,,,,,,,,,,,,,,,,,,None
05D4ag,333.448,-18.1653,0.63823,8.381,0,,,,,,,,,,,,,,,,,,,,None
1337325,35.135,-4.6525,0.63866,7.0,0,,,,,,,,,,,,,,,,,,,,None
1334879,52.4089,-28.2164,0.63936,9.666,0,,,,,,,,,,,,,,,,,,,,None
05D2ec,149.859,2.0136,0.6419,9.997,0,,,,,,,,,,,,,,,,,,,,None
1308568,33.8732,-5.0525,0.64305,8.873,0,,,,,,,,,,,,,,,,,,,,None
04D3cy,214.552,52.6583,0.64364,9.98,0,,,,,,,,,,,,,,,,,,,,None
05D3ax,214.823,52.6875,0.64363,8.442,0,,,,,,,,,,,,,,,,,,,,None
05D3lb,214.382,53.1679,0.64763,8.931,0,,,,,,,,,,,,,,,,,,,,None
1338266,34.905,-5.8691,0.64846,8.965,0,,,,,,,,,,,,,,,,,,,,None
05D3kt,214.974,52.743,0.64863,9.138,0,,,,,,,,,,,,,,,,,,,,None
1334707,51.7764,-28.6278,0.64964,9.267,0,,,,,,,,,,,,,,,,,,,,None
04D1sk,36.0949,-4.3536,0.66207,10.416,0,,,,,,,,,,,,,,,,,,,,None
05D3hs,215.307,52.9038,0.66463,9.004,0,,,,,,,,,,,,,,,,,,,,None
05D3mh,214.749,52.6676,0.67065,10.078,0,,,,,,,,,,,,,,,,,,,,None
03D1co,36.5677,-4.9351,0.67767,8.647,0,,,,,,,,,,,,,,,,,,,,None
05D2bt,150.418,2.5662,0.68195,7.0,0,,,,,,,,,,,,,,,,,,,,None
06D3cc,214.382,52.9125,0.68365,10.083,0,,,,,,,,,,,,,,,,,,,,None
04D4ic,333.591,-17.9435,0.68517,9.325,0,,,,,,,,,,,,,,,,,,,,None
05D1ke,36.6929,-4.8625,0.68867,8.851,0,,,,,,,,,,,,,,,,,,,,None
1262715,53.37,-28.4427,0.68937,11.052,0,,,,,,,,,,,,,,,,,,,,None
1262214,53.5027,-28.6602,0.68937,8.864,0,,,,,,,,,,,,,,,,,,,,None
06D3em,214.848,53.023,0.69065,9.459,0,,,,,,,,,,,,,,,,,,,,None
03D4cz,334.174,-17.9263,0.69316,10.389,0,,,,,,,,,,,,,,,,,,,,None
04D4ib,334.174,-18.1051,0.69716,10.994,0,,,,,,,,,,,,,,,,,,,,None
06D4ba,333.899,-18.2291,0.69816,8.544,0,,,,,,,,,,,,,,,,,,,,None
05D4bj,333.749,-18.1334,0.69916,9.265,0,,,,,,,,,,,,,,,,,,,,None
05D4cq,333.54,-18.2267,0.69916,10.554,0,,,,,,,,,,,,,,,,,,,,None
1335718,52.3094,-28.3854,0.69933,8.642,0,,,,,,,,,,,,,,,,,,,,None
05D2ck,150.188,2.5729,0.69997,10.941,0,,,,,,,,,,,,,,,,,,,,None
04D1si,36.2033,-4.569,0.70064,10.638,0,1056461.0,,68.13908129701808,,,,,,,,0.550000011920929,78.30675848341917,,,,,,,,None
04D4hu,333.901,-17.8389,0.70115,9.475,0,,,,,,,,,,,,,,,,,,,,None
04D2iu,150.305,2.415,0.70197,7.0,0,,,,,,,,,,,,,,,,,,,,None
05D2le,150.479,2.0929,0.70198,8.033,0,,,,,,,,,,,,,,,,,,,,None
05D3gv,215.247,53.1789,0.71565,10.726,0,,,,,,,,,,,,,,,,,,,,None
05D3jh,214.356,52.6188,0.71867,10.815,0,,,,,,,,,,,,,,,,,,,,None
1331993,35.9718,-4.4593,0.71962,8.931,0,,,,,,,,,,,,,,,,,,,,None
04D1aj,36.4748,-4.9946,0.71964,7.0,0,,,,,,,,,,,,,,,,,,,,None
05D4ev,333.377,-17.7008,0.72013,10.883,0,,,,,,,,,,,,,,,,,,,,None
06D3gh,214.631,52.4429,0.72067,9.3,0,,,,,,,,,,,,,,,,,,,,None
06D3do,214.247,52.8825,0.72667,8.709,0,,,,,,,,,,,,,,,,,,,,None
06D3bz,214.292,53.0248,0.72767,10.293,0,,,,,,,,,,,,,,,,,,,,None
1304127,35.1805,-6.9511,0.72861,9.315,0,,,,,,,,,,,,,,,,,,,,None
06D4bw,333.766,-17.8835,0.73012,9.276,0,,,,,,,,,,,,,,,,,,,,None
1329166,52.3035,-28.9116,0.73163,9.996,0,,,,,,,,,,,,,,,,,,,,None
04D1pp,36.302,-4.7016,0.73362,11.382,0,1054582.0,,116.964514276805,,,,,,,,0.3799999952316284,68.08060555469923,,,,,,,,None
04D2gp,149.835,2.5089,0.734,8.834,0,,,,,,,,,,,,,,,,,,,,None
05D2fq,149.785,2.602,0.73501,10.875,0,,,,,,,,,,,,,,,,,,,,None
05D1eo,36.3464,-4.6427,0.73562,11.125,0,,,,,,,,,,,,,,,,,,,,None
05D2ct,150.426,2.1238,0.73602,9.761,0,,,,,,,,,,,,,,,,,,,,None
05D3jk,214.198,52.5925,0.73668,9.457,0,,,,,,,,,,,,,,,,,,,,None
04D2ja,149.702,1.7717,0.74202,10.991,0,,,,,,,,,,,,,,,,,,,,None
04D3fq,214.241,52.3795,0.74269,9.299,0,,,,,,,,,,,,,,,,,,,,None
05D3jb,215.542,52.8781,0.74566,10.471,0,,,,,,,,,,,,,,,,,,,,None
04D2kr,150.156,1.7119,0.74613,7.0,0,,,,,,,,,,,,,,,,,,,,None
04D4im,333.754,-17.396,0.7491,11.199,0,,,,,,,,,,,,,,,,,,,,None
1285160,52.3989,-28.6476,0.74932,7.978,0,,,,,,,,,,,,,,,,,,,,None
04D3ks,215.64,52.1852,0.75068,8.459,0,,,,,,,,,,,,,,,,,,,,None
05D2nt,150.243,2.3727,0.75904,9.054,0,1225571.0,,94.65853580111718,,,,,,,,0.1599999964237213,47.47215110988318,,,,,,,,None
05D3mn,214.689,52.3231,0.76069,10.432,0,,,,,,,,,,,,,,,,,,,,None
05D4cn,333.381,-17.2888,0.76108,10.461,0,,,,,,,,,,,,,,,,,,,,None
05D1if,36.1239,-4.5703,0.76159,7.0,0,,,,,,,,,,,,,,,,,,,,None
04D1qd,36.6378,-4.1072,0.7656,10.496,0,,,,,,,,,,,,,,,,,,,,None
04D1de,36.6496,-4.4226,0.7666,9.64,0,,,,,,,,,,,,,,,,,,,,None
05D3hh,214.792,52.9593,0.76668,10.4,0,,,,,,,,,,,,,,,,,,,,None
04D4id,334.089,-17.229,0.76707,10.324,0,,,,,,,,,,,,,,,,,,,,None
04D1pc,36.6037,-4.3994,0.7686,10.418,0,,,,,,,,,,,,,,,,,,,,None
1329196,53.0758,-28.9065,0.76933,9.424,0,,,,,,,,,,,,,,,,,,,,None
05D4bi,333.986,-17.9861,0.77308,9.109,0,,,,,,,,,,,,,,,,,,,,None
1325358,52.2841,-28.9516,0.77931,8.223,0,,,,,,,,,,,,,,,,,,,,None
05D4cs,334.324,-17.8802,0.78806,8.98,0,,,,,,,,,,,,,,,,,,,,None
03D4fd,334.06,-17.3956,0.78905,10.005,0,,,,,,,,,,,,,,,,,,,,None
1309749,52.5384,-27.3174,0.78929,9.115,0,,,,,,,,,,,,,,,,,,,,None
04D1ks,36.0396,-4.9787,0.79656,7.966,0,1050671.0,,84.57148455595525,,,,,,,,0.3000000119209289,62.028717999378486,,,,,,,,None
03D1fq,36.7319,-4.3022,0.79858,10.651,0,,,,,,,,,,,,,,,,,,,,None
Elvis,189.451,62.2265,0.83973,7.0,0,,,,,,,,,,,,,,,,,,,,None
Spock,189.277,62.2533,0.83973,8.78,0,3084773.0,,98.14445679710576,,,,,,,,,,,,,,,,,None
Manipogo,189.145,62.2636,0.85474,10.3,0,,,,,,,,,,,,,,,,,,,,None
Vilas,189.371,62.1911,0.93577,11.1,0,,,,,,,,,,,,,,,,,,,,None
Ombo,53.1056,-27.7508,0.97424,9.25,0,,,,,,,,,,,,,,,,,,,,None
SCP05D0,35.4253,-3.3648,1.01236,10.0,0,,,,,,,,,,,,,,,,,,,,None
Eagle,189.337,62.2282,1.0198,9.77,0,,,,,,,,,,,,,,,,,,,,None
Ferguson,189.105,62.2566,1.02081,9.02,0,,,,,,,,,,,,,,,,,,,,None
Strolger,189.086,62.1807,1.02781,9.61,0,,,,,,,,,,,,,,,,,,,,None
SCP06U4,356.373,-36.546,1.04819,10.0,0,,,,,,,,,,,,,,,,,,,,None
Gabi,189.058,62.2021,1.12085,8.54,0,,,,,,,,,,,,,,,,,,,,None
SCP06H5,218.626,34.4492,1.23223,10.0,0,,,,,,,,,,,,,,,,,,,,None
Lancaster,189.236,62.2148,1.23589,10.7,0,3084767.0,,84.31185207313354,,,,,,,,,,,,,,,,,None
Aphrodite,53.1563,-27.7796,1.29912,8.76,0,,,,,,,,,,,,,,,,,,,,None
Thoth,53.1033,-27.7716,1.30412,10.9,0,,,,,,,,,,,,,,,,,,,,None
Inanna,53.1847,-27.9184,1.30612,10.0,0,,,,,,,,,,,,,,,,,,,,None
SCP05D6,35.4437,-3.3823,1.31311,10.0,0,,,,,,,,,,,,,,,,,,,,None
washington,53.0869,-27.8282,1.32911,10.0,0,,,,,,,,,,,,,,,,,,,,None
Borg,189.288,62.1914,1.34093,9.69,0,3084770.0,,34.86676927961273,,,,,,,,,,,,,,,,,None
SCP06G4,217.328,34.6437,1.35134,7.0,0,2052438.0,,19.76214563249954,,,,,,,,0.1299999952316284,43.235793359656256,,,,,,,,None
Mcguire,53.0418,-27.8305,1.3561,10.0,0,,,,,,,,,,,,,,,,,,,,None
Sasquatch,189.225,62.1397,1.39096,10.9,0,,,,,,,,,,,,,,,,,,,,None
SCP06K0,219.535,34.2384,1.41631,10.0,0,,,,,,,,,,,,,,,,,,,,None
carter,150.061,2.1924,1.54295,10.0,0,,,,,,,,,,,,,,,,,,,,None
Primo,53.1584,-27.7775,1.54903,9.46,0,,,,,,,,,,,,,,,,,,,,None
rutledge,215.2,53.0728,1.61499,10.0,0,,,,,,,,,,,,,,,,,,,,None
geta,322.35,0.1402,1.69702,10.0,0,,,,,,,,,,,,,,,,,,,,None
stone,189.32,62.2782,1.80111,10.0,0,,,,,,,,,,,,,,,,,,,,None
wilson,34.4431,-5.2566,1.9116,10.0,0,,,,,,,,,,,,,,,,,,,,None
colfax,189.157,62.3092,2.2613,10.0,0,,,,,,,,,,,,,,,,,,,,None
